0,1,128,東海道本,東刈谷,
0,1,129,東海道本,野田新町,
0,1,130,東海道本,刈谷,
0,1,131,東海道本,逢妻,
0,1,132,東海道本,大府,
0,1,134,東海道本,共和,
0,1,135,東海道本,南大高,
0,1,136,東海道本,大高,
0,1,138,東海道本,笠寺,
0,1,140,東海道本,熱田,
0,1,141,東海道本,金山,
0,1,142,東海道本,尾頭橋,
0,1,144,東海道本,名古屋,
0,1,146,東海道本,枇杷島,
0,1,148,東海道本,清洲,
0,1,150,東海道本,稲沢,
0,1,153,東海道本,尾張一宮,
0,1,155,東海道本,木曽川,
0,1,158,東海道本,岐阜,
0,1,159,東海道本,西岐阜,
0,1,161,東海道本,穂積,
0,1,163,東海道本,大垣,
0,1,166,東海道本,垂井,
0,1,168,東海道本,関ケ原,
0,1,170,東海道本,柏原,
0,1,171,東海道本,近江長岡,
0,1,173,東海道本,醒ヶ井,
0,1,175,東海道本,米原,
0,1,177,東海道本,彦根,
0,1,178,東海道本,南彦根,
0,1,179,東海道本,河瀬,
0,1,181,東海道本,稲枝,
0,1,182,東海道本,能登川,
0,1,184,東海道本,安土,
0,1,186,東海道本,近江八幡,
0,1,188,東海道本,篠原,
0,1,190,東海道本,野洲,
0,1,192,東海道本,守山,
0,1,193,東海道本,栗東,
0,1,194,東海道本,草津,
0,1,195,東海道本,南草津,
0,1,197,東海道本,瀬田,
0,1,198,東海道本,石山,
0,1,199,東海道本,膳所,
0,1,200,東海道本,大津,
0,1,202,東海道本,山科,
0,1,204,東海道本,京都,
0,1,205,東海道本,西大路,
0,1,207,東海道本,桂川,
0,1,208,東海道本,向日町,
0,1,210,東海道本,長岡京,
0,1,213,東海道本,山崎,
0,1,214,東海道本,島本,
0,1,216,東海道本,高槻,
0,1,219,東海道本,摂津富田,
0,1,220,東海道本,JR総持寺,
0,1,221,東海道本,茨木,
0,1,224,東海道本,千里丘,
0,1,225,東海道本,岸辺,
0,1,226,東海道本,吹田,
0,1,229,東海道本,東淀川,
0,1,230,東海道本,新大阪,
0,1,232,東海道本,大阪,
0,1,234,東海道本,塚本,
0,1,236,東海道本,尼崎,
0,1,238,東海道本,立花,
0,1,239,東海道本,甲子園口,
0,1,241,東海道本,西宮,
0,1,242,東海道本,さくら夙川,
0,1,243,東海道本,芦屋,
0,1,244,東海道本,甲南山手,
0,1,246,東海道本,摂津本山,
0,1,247,東海道本,住吉,
0,1,248,東海道本,六甲道,
0,1,250,東海道本,灘,
0,1,251,東海道本,三ノ宮,
0,1,252,東海道本,元町,
0,1,253,東海道本,神戸,
0,2,1,東北本,東京,
0,2,2,東北本,神田,
0,2,3,東北本,秋葉原,
0,2,4,東北本,御徒町,
0,2,6,東北本,上野,
0,2,7,東北本,鴬谷,
0,2,8,東北本,日暮里,
0,2,9,東北本,西日暮里,
0,2,11,東北本,田端,
0,2,12,東北本,上中里,
0,2,13,東北本,王子,
0,2,14,東北本,東十条,
0,2,16,東北本,赤羽,
0,2,17,東北本,川口,
0,2,18,東北本,西川口,
0,2,19,東北本,蕨,
0,2,21,東北本,南浦和,
0,2,22,東北本,浦和,
0,2,23,東北本,北浦和,
0,2,24,東北本,与野,
0,2,25,東北本,さいたま新都心,
0,2,26,東北本,大宮,
0,2,27,東北本,土呂,
0,2,28,東北本,東大宮,
0,2,30,東北本,蓮田,
0,2,32,東北本,白岡,
0,2,33,東北本,新白岡,
0,2,34,東北本,久喜,
0,2,35,東北本,東鷲宮,
0,2,36,東北本,栗橋,
0,2,38,東北本,古河,
0,2,39,東北本,野木,
0,2,40,東北本,間々田,
0,2,42,東北本,小山,
0,2,44,東北本,小金井,
0,2,45,東北本,自治医大,
0,2,46,東北本,石橋,
0,2,48,東北本,雀宮,
0,2,50,東北本,宇都宮,
0,2,52,東北本,岡本,
0,2,53,東北本,宝積寺,
0,2,54,東北本,氏家,
0,2,55,東北本,蒲須坂,
0,2,57,東北本,片岡,
0,2,58,東北本,矢板,
0,2,59,東北本,野崎,
0,2,60,東北本,西那須野,
0,2,62,東北本,那須塩原,
0,2,63,東北本,黒磯,
0,2,64,東北本,高久,
0,2,65,東北本,黒田原,
0,2,67,東北本,豊原,
0,2,68,東北本,白坂,
0,2,69,東北本,新白河,
0,2,70,東北本,白河,
0,2,72,東北本,久田野,
0,2,73,東北本,泉崎,
0,2,74,東北本,矢吹,
0,2,75,東北本,鏡石,
0,2,77,東北本,須賀川,
0,2,78,東北本,安積永盛,
0,2,79,東北本,郡山,
0,2,80,東北本,日和田,
0,2,82,東北本,五百川,
0,2,83,東北本,本宮,
0,2,84,東北本,杉田,
0,2,85,東北本,二本松,
0,2,87,東北本,安達,
0,2,88,東北本,松川,
0,2,89,東北本,金谷川,
0,2,91,東北本,南福島,
0,2,92,東北本,福島,
0,2,94,東北本,東福島,
0,2,95,東北本,伊達,
0,2,96,東北本,桑折,
0,2,97,東北本,藤田,
0,2,99,東北本,貝田,
0,2,100,東北本,越河,
0,2,102,東北本,白石,
0,2,103,東北本,東白石,
0,2,104,東北本,北白川,
0,2,105,東北本,大河原,
0,2,107,東北本,船岡,
0,2,108,東北本,槻木,
0,2,109,東北本,岩沼,
0,2,110,東北本,館腰,
0,2,111,東北本,名取,
0,2,112,東北本,南仙台,
0,2,113,東北本,太子堂,
0,2,114,東北本,長町,
0,2,115,東北本,仙台,
0,2,117,東北本,東仙台,
0,2,118,東北本,岩切,
0,2,119,東北本,陸前山王,
0,2,120,東北本,国府多賀城,
0,2,121,東北本,塩釜,
0,2,122,東北本,松島,
0,2,123,東北本,愛宕,
0,2,124,東北本,品井沼,
0,2,126,東北本,鹿島台,
0,2,127,東北本,松山町,
0,2,128,東北本,小牛田,
0,2,130,東北本,田尻,
0,2,132,東北本,瀬峰,
0,2,133,東北本,梅ヶ沢,
0,2,134,東北本,新田,
0,2,136,東北本,石越,
0,2,137,東北本,油島,
0,2,138,東北本,花泉,
0,2,139,東北本,清水原,
0,2,141,東北本,有壁,
0,2,143,東北本,一ノ関,
0,2,144,東北本,山ノ目,
0,2,145,東北本,平泉,
0,2,146,東北本,前沢,
0,2,148,東北本,陸中折居,
0,2,149,東北本,水沢,
0,2,150,東北本,金ヶ崎,
0,2,151,東北本,六原,
0,2,153,東北本,北上,
0,2,154,東北本,村崎野,
0,2,155,東北本,花巻,
0,2,156,東北本,花巻空港,
0,2,158,東北本,石鳥谷,
0,2,159,東北本,紫波中央,
0,2,160,東北本,古館,
0,2,161,東北本,矢幅,
0,2,163,東北本,岩手飯岡,
0,2,164,東北本,仙北町,
0,2,165,東北本,盛岡,
0,2,166,いわて銀河鉄道,廚川,
0,2,168,いわて銀河鉄道,滝沢,
0,2,169,いわて銀河鉄道,渋民,
0,2,170,いわて銀河鉄道,好摩,
0,2,171,いわて銀河鉄道,岩手川口,
0,2,173,いわて銀河鉄道,いわて沼宮内,
0,2,174,いわて銀河鉄道,御堂,
0,2,175,いわて銀河鉄道,奥中山,
0,2,176,いわて銀河鉄道,小繋,
0,2,178,いわて銀河鉄道,小鳥谷,
0,2,179,いわて銀河鉄道,一戸,
0,2,180,いわて銀河鉄道,二戸,
0,2,181,いわて銀河鉄道,斗米,
0,2,183,いわて銀河鉄道,金田一温泉,
0,2,184,いわて銀河鉄道,目時,
0,2,185,青い森鉄道,三戸,
0,2,186,青い森鉄道,諏訪ノ平,
0,2,188,青い森鉄道,剣吉,
0,2,189,青い森鉄道,苫米地,
0,2,190,青い森鉄道,北高岩,
0,2,191,東北本,八戸,
0,2,193,青い森鉄道,陸奥市川,
0,2,194,青い森鉄道,下田,
0,2,195,青い森鉄道,向山,
0,2,196,青い森鉄道,三沢,
0,2,198,青い森鉄道,小川原,
0,2,199,青い森鉄道,上北町,
0,2,200,青い森鉄道,乙供,
0,2,201,青い森鉄道,千曳,
0,2,202,東北新幹,七戸十和田,
0,2,203,青い森鉄道,野辺地,
0,2,204,青い森鉄道,狩湯沢,
0,2,205,青い森鉄道,清水川,
0,2,206,青い森鉄道,小湊,
0,2,208,青い森鉄道,西平内,
0,2,209,青い森鉄道,浅虫温泉,
0,2,210,青い森鉄道,野内,
0,2,212,青い森鉄道,矢田前,
0,2,213,青い森鉄道,小柳,
0,2,214,青い森鉄道,東青森,
0,2,216,東北本,青森,
0,3,1,中央本,東京,
0,3,2,中央本,神田,
0,3,3,中央本,御茶ノ水,
0,3,4,中央本,水道橋,
0,3,6,中央本,飯田橋,
0,3,7,中央本,市ヶ谷,
0,3,8,中央本,四ツ谷,
0,3,9,中央本,信濃町,
0,3,11,中央本,千駄ヶ谷,
0,3,12,中央本,代々木,
0,3,13,中央本,新宿,
0,3,14,中央本,大久保,
0,3,16,中央本,東中野,
0,3,17,中央本,中野,
0,3,18,中央本,高円寺,
0,3,19,中央本,阿佐ヶ谷,
0,3,21,中央本,荻窪,
0,3,22,中央本,西荻窪,
0,3,23,中央本,吉祥寺,
0,3,24,中央本,三鷹,
0,3,26,中央本,武蔵境,
0,3,27,中央本,東小金井,
0,3,28,中央本,武蔵小金井,
0,3,29,中央本,国分寺,
0,3,31,中央本,西国分寺,
0,3,32,中央本,国立,
0,3,34,中央本,立川,
0,3,36,中央本,日野,
0,3,37,中央本,豊田,
0,3,39,中央本,八王子,
0,3,40,中央本,西八王子,
0,3,41,中央本,高尾,
0,3,42,中央本,相模湖,
0,3,44,中央本,藤野,
0,3,45,中央本,上野原,
0,3,46,中央本,四方津,
0,3,47,中央本,梁川,
0,3,49,中央本,鳥沢,
0,3,50,中央本,猿橋,
0,3,51,中央本,大月,
0,3,53,中央本,初狩,
0,3,55,中央本,笹子,
0,3,57,中央本,甲斐大和,
0,3,59,中央本,勝沼ぶどう郷,
0,3,60,中央本,塩山,
0,3,61,中央本,東山梨,
0,3,62,中央本,山梨市,
0,3,64,中央本,春日居町,
0,3,65,中央本,石和温泉,
0,3,66,中央本,酒折,
0,3,67,中央本,甲府,
0,3,69,中央本,竜王,
0,3,70,中央本,塩崎,
0,3,71,中央本,韮崎,
0,3,72,中央本,新府,
0,3,73,中央本,穴山,
0,3,75,中央本,日野春,
0,3,76,中央本,長坂,
0,3,77,中央本,小淵沢,
0,3,78,中央本,信濃境,
0,3,79,中央本,富士見,
0,3,80,中央本,すずらんの里,
0,3,81,中央本,青柳,
0,3,82,中央本,茅野,
0,3,83,中央本,上諏訪,
0,3,84,中央本,下諏訪,
0,3,85,中央本,岡谷,
0,3,88,中央本,みどり湖,
0,3,92,中央本,塩尻,
0,3,94,中央本,洗馬,
0,3,95,中央本,日出塩,
0,3,96,中央本,贄川,
0,3,97,中央本,木曽平沢,
0,3,99,中央本,奈良井,
0,3,100,中央本,藪原,
0,3,101,中央本,宮ノ越,
0,3,102,中央本,原野,
0,3,104,中央本,木曽福島,
0,3,105,中央本,上松,
0,3,106,中央本,倉本,
0,3,107,中央本,須原,
0,3,109,中央本,大桑,
0,3,110,中央本,野尻,
0,3,111,中央本,十二兼,
0,3,112,中央本,南木曽,
0,3,114,中央本,田立,
0,3,115,中央本,坂下,
0,3,116,中央本,落合川,
0,3,117,中央本,中津川,
0,3,119,中央本,美乃坂本,
0,3,121,中央本,恵那,
0,3,123,中央本,武並,
0,3,125,中央本,釜戸,
0,3,127,中央本,瑞浪,
0,3,129,中央本,土岐市,
0,3,131,中央本,多治見,
0,3,133,中央本,古虎渓,
0,3,135,中央本,定光寺,
0,3,137,中央本,高蔵寺,
0,3,139,中央本,神領,
0,3,140,中央本,春日井,
0,3,142,中央本,勝川,
0,3,143,中央本,新守山,
0,3,145,中央本,大曽根,
0,3,146,中央本,千種,
0,3,147,中央本,鶴舞,
0,4,1,高崎,大宮,
0,4,3,高崎,宮原,
0,4,5,高崎,上尾,
0,4,6,高崎,北上尾,
0,4,7,高崎,桶川,
0,4,9,高崎,北本,
0,4,11,高崎,鴻巣,
0,4,12,高崎,北鴻巣,
0,4,13,高崎,吹上,
0,4,14,高崎,行田,
0,4,15,高崎,熊谷,
0,4,17,高崎,籠原,
0,4,18,高崎,深谷,
0,4,19,高崎,岡部,
0,4,21,高崎,本庄,
0,4,22,高崎,神保原,
0,4,23,高崎,新町,
0,4,25,高崎,倉賀野,
0,4,26,高崎,高崎,
0,4,27,信越本,北高崎,
0,4,28,信越本,群馬八幡,
0,4,29,信越本,安中,
0,4,30,信越本,磯部,
0,4,32,信越本,松井田,
0,4,33,信越本,西松井田,
0,4,34,信越本,横川,
0,4,35,しなの鉄道,軽井沢,
0,4,37,しなの鉄道,中軽井沢,
0,4,38,しなの鉄道,信濃追分,
0,4,39,しなの鉄道,御代田,
0,4,40,しなの鉄道,平原,
0,4,42,しなの鉄道,小諸,
0,4,43,しなの鉄道,滋野,
0,4,44,しなの鉄道,田中,
0,4,45,しなの鉄道,大屋,
0,4,46,しなの鉄道,上田,
0,4,48,しなの鉄道,西上田,
0,4,49,しなの鉄道,坂城,
0,4,50,しなの鉄道,戸倉,
0,4,51,しなの鉄道,屋代,
0,4,53,しなの鉄道,篠ノ井,
0,4,54,信越本,川中島,
0,4,55,信越本,安茂里,
0,4,56,信越本,長野,
0,4,57,北しなの,北長野,
0,4,58,北しなの,三才,
0,4,59,北しなの,豊野,
0,4,60,北しなの,牟礼,
0,4,61,北しなの,古間,
0,4,63,北しなの,黒姫,
0,4,64,北しなの,妙高高原,
0,4,65,妙高はねうまライン,関山,
0,4,66,妙高はねうまライン,二本木,
0,4,68,妙高はねうまライン,新井,
0,4,69,妙高はねうまライン,北新井,
0,4,70,妙高はねうまライン,脇野田,
0,4,71,妙高はねうまライン,南高田,
0,4,73,妙高はねうまライン,高田,
0,4,74,妙高はねうまライン,春日山,
0,4,75,信越本,直江津,
0,4,76,信越本,黒井,
0,4,78,信越本,犀潟,
0,4,79,信越本,土底浜,
0,4,80,信越本,潟町,
0,4,81,信越本,上下浜,
0,4,83,信越本,柿崎,
0,4,84,信越本,米山,
0,4,85,信越本,笠島,
0,4,86,信越本,青海川,
0,4,88,信越本,鯨波,
0,4,89,信越本,柏崎,
0,4,90,信越本,茨目,
0,4,91,信越本,安田,
0,4,93,信越本,北条,
0,4,94,信越本,越後広田,
0,4,95,信越本,長鳥,
0,4,96,信越本,塚山,
0,4,98,信越本,越後岩塚,
0,4,99,信越本,来迎寺,
0,4,100,信越本,前川,
0,4,101,信越本,宮内,
0,4,103,信越本,長岡,
0,4,104,信越本,北長岡,
0,4,105,信越本,押切,
0,4,106,信越本,見附,
0,4,108,信越本,帯織,
0,4,109,信越本,東光寺,
0,4,110,信越本,三条,
0,4,111,信越本,東三条,
0,4,112,信越本,燕三条,
0,4,113,信越本,保内,
0,4,114,信越本,加茂,
0,4,115,信越本,羽生田,
0,4,116,信越本,田上,
0,4,118,信越本,矢代田,
0,4,119,信越本,古津,
0,4,120,信越本,新津,
0,4,121,信越本,さつき野,
0,4,122,信越本,荻川,
0,4,123,信越本,亀田,
0,4,124,信越本,越後石山,
0,4,125,信越本,新潟,
0,5,1,常磐,上野,
0,5,2,常磐,日暮里,
0,5,3,常磐,三河島,
0,5,4,常磐,南千住,
0,5,6,常磐,北千住,
0,5,7,常磐,綾瀬,
0,5,8,常磐,亀有,
0,5,9,常磐,金町,
0,5,11,常磐,松戸,
0,5,12,常磐,北松戸,
0,5,13,常磐,馬橋,
0,5,14,常磐,新松戸,
0,5,16,常磐,北小金,
0,5,17,常磐,南柏,
0,5,18,常磐,柏,
0,5,19,常磐,北柏,
0,5,21,常磐,我孫子,
0,5,22,常磐,天王台,
0,5,24,常磐,取手,
0,5,26,常磐,藤代,
0,5,27,常磐,龍ケ崎市,
0,5,29,常磐,牛久,
0,5,30,常磐,ひたち野うしく,
0,5,31,常磐,荒川沖,
0,5,33,常磐,土浦,
0,5,35,常磐,神立,
0,5,37,常磐,高浜,
0,5,38,常磐,石岡,
0,5,40,常磐,羽鳥,
0,5,42,常磐,岩間,
0,5,44,常磐,友部,
0,5,45,常磐,内原,
0,5,47,常磐,赤塚,
0,5,48,常磐,偕楽園,
0,5,49,常磐,水戸,
0,5,51,常磐,勝田,
0,5,52,常磐,佐和,
0,5,53,常磐,東海,
0,5,54,常磐,大甕,
0,5,56,常磐,常陸多賀,
0,5,57,常磐,日立,
0,5,58,常磐,小木津,
0,5,59,常磐,十王,
0,5,61,常磐,高萩,
0,5,62,常磐,南中郷,
0,5,63,常磐,磯原,
0,5,64,常磐,大津港,
0,5,66,常磐,勿来,
0,5,67,常磐,植田,
0,5,68,常磐,泉,
0,5,69,常磐,湯本,
0,5,71,常磐,内郷,
0,5,72,常磐,いわき,
0,5,74,常磐,草野,
0,5,75,常磐,四ツ倉,
0,5,76,常磐,久ノ浜,
0,5,77,常磐,末続,
0,5,79,常磐,広野,
0,5,80,常磐,Jヴィレッジ,
0,5,81,常磐,木戸,
0,5,82,常磐,竜田,
0,5,84,常磐,富岡,
0,5,86,常磐,夜ノ森,
0,5,87,常磐,大野,
0,5,89,常磐,双葉,
0,5,90,常磐,浪江,
0,5,91,常磐,桃内,
0,5,92,常磐,小高,
0,5,94,常磐,磐城太田,
0,5,95,常磐,原ノ町,
0,5,97,常磐,鹿島,
0,5,99,常磐,日立木,
0,5,100,常磐,相馬,
0,5,101,常磐,駒ヶ嶺,
0,5,102,常磐,新地,
0,5,104,常磐,坂元,
0,5,105,常磐,山下,
0,5,106,常磐,浜吉田,
0,5,107,常磐,亘理,
0,5,108,常磐,逢隈,
0,6,1,鹿児島本,門司港,
0,6,2,鹿児島本,小森江,
0,6,3,鹿児島本,門司,
0,6,6,鹿児島本,小倉,
0,6,7,鹿児島本,西小倉,
0,6,9,鹿児島本,九州工大前,
0,6,10,鹿児島本,戸畑,
0,6,11,鹿児島本,枝光,
0,6,12,鹿児島本,スペースワールド,
0,6,13,鹿児島本,八幡,
0,6,14,鹿児島本,黒崎,
0,6,16,鹿児島本,陣原,
0,6,17,鹿児島本,折尾,
0,6,18,鹿児島本,水巻,
0,6,19,鹿児島本,遠賀川,
0,6,21,鹿児島本,海老津,
0,6,23,鹿児島本,教育大前,
0,6,24,鹿児島本,赤間,
0,6,25,鹿児島本,東郷,
0,6,26,鹿児島本,東福間,
0,6,28,鹿児島本,福間,
0,6,29,鹿児島本,千鳥,
0,6,30,鹿児島本,古賀,
0,6,31,鹿児島本,ししぶ,
0,6,32,鹿児島本,新宮中央,
0,6,33,鹿児島本,福工大前,
0,6,34,鹿児島本,九産大前,
0,6,35,鹿児島本,香椎,
0,6,36,鹿児島本,千早,
0,6,37,鹿児島本,箱崎,
0,6,38,鹿児島本,吉塚,
0,6,39,鹿児島本,博多,
0,6,40,鹿児島本,竹下,
0,6,41,鹿児島本,笹原,
0,6,42,鹿児島本,南福岡,
0,6,43,鹿児島本,春日,
0,6,44,鹿児島本,大野城,
0,6,45,鹿児島本,水城,
0,6,46,鹿児島本,都府楼南,
0,6,47,鹿児島本,都府楼南,
0,6,48,鹿児島本,二日市,
0,6,49,鹿児島本,天拝山,
0,6,50,鹿児島本,原田,
0,6,51,鹿児島本,けやき台,
0,6,52,鹿児島本,基山,
0,6,53,鹿児島本,弥生が丘,
0,6,54,鹿児島本,田代,
0,6,55,鹿児島本,鳥栖,
0,6,57,鹿児島本,肥前旭,
0,6,59,鹿児島本,久留米,
0,6,61,鹿児島本,荒木,
0,6,63,鹿児島本,西牟田,
0,6,65,鹿児島本,羽犬塚,
0,6,67,鹿児島本,筑後船小屋,
0,6,69,鹿児島本,瀬高,
0,6,71,鹿児島本,南瀬高,
0,6,73,鹿児島本,渡瀬,
0,6,74,鹿児島本,吉野,
0,6,75,鹿児島本,銀水,
0,6,77,鹿児島本,大牟田,
0,6,79,鹿児島本,荒尾,
0,6,81,鹿児島本,南荒尾,
0,6,83,鹿児島本,長洲,
0,6,85,鹿児島本,大野下,
0,6,87,鹿児島本,玉名,
0,6,89,鹿児島本,肥後伊倉,
0,6,91,鹿児島本,木葉,
0,6,93,鹿児島本,田原坂,
0,6,95,鹿児島本,植木,
0,6,97,鹿児島本,西里,
0,6,98,鹿児島本,崇城大学前,
0,6,99,鹿児島本,上熊本,
0,6,101,鹿児島本,熊本,
0,6,102,鹿児島本,西熊本,
0,6,103,鹿児島本,川尻,
0,6,104,鹿児島本,富合,
0,6,105,鹿児島本,宇土,
0,6,106,鹿児島本,松橋,
0,6,108,鹿児島本,小川,
0,6,110,鹿児島本,有佐,
0,6,112,鹿児島本,千丁,
0,6,113,鹿児島本,新八代,
0,6,114,鹿児島本,八代,
0,6,145,鹿児島本,川内,
0,6,146,鹿児島本,隈之城,
0,6,148,鹿児島本,木場茶屋,
0,6,150,鹿児島本,串木野,
0,6,151,鹿児島本,神村学園前,
0,6,152,鹿児島本,市来,
0,6,154,鹿児島本,湯之元,
0,6,155,鹿児島本,東市来,
0,6,157,鹿児島本,伊集院,
0,6,159,鹿児島本,薩摩松元,
0,6,160,鹿児島本,上伊集院,
0,6,161,鹿児島本,広木,
0,6,162,鹿児島本,鹿児島中央,
0,6,164,鹿児島本,鹿児島,
0,7,3,日豊本,南小倉,
0,7,4,日豊本,城野,
0,7,5,日豊本,安部山公園,
0,7,7,日豊本,下曽根,
0,7,9,日豊本,朽網,
0,7,11,日豊本,苅田,
0,7,13,日豊本,小波瀬西工大前,
0,7,14,日豊本,行橋,
0,7,15,日豊本,南行橋,
0,7,17,日豊本,新田原,
0,7,19,日豊本,築城,
0,7,21,日豊本,椎田,
0,7,23,日豊本,豊前松江,
0,7,25,日豊本,宇島,
0,7,27,日豊本,三毛門,
0,7,28,日豊本,吉富,
0,7,29,日豊本,中津,
0,7,31,日豊本,東中津,
0,7,32,日豊本,今津,
0,7,33,日豊本,天津,
0,7,35,日豊本,豊前善光寺,
0,7,37,日豊本,柳ケ浦,
0,7,38,日豊本,豊前長洲,
0,7,40,日豊本,宇佐,
0,7,42,日豊本,西屋敷,
0,7,44,日豊本,立石,
0,7,46,日豊本,中山香,
0,7,48,日豊本,杵築,
0,7,50,日豊本,大神,
0,7,52,日豊本,日出,
0,7,53,日豊本,暘谷,
0,7,56,日豊本,亀川,
0,7,57,日豊本,別府大学,
0,7,59,日豊本,別府,
0,7,60,日豊本,東別府,
0,7,62,日豊本,西大分,
0,7,63,日豊本,大分,
0,7,65,日豊本,牧,
0,7,66,日豊本,高城,
0,7,67,日豊本,鶴崎,
0,7,68,日豊本,大在,
0,7,70,日豊本,坂ノ市,
0,7,71,日豊本,幸崎,
0,7,75,日豊本,熊崎,
0,7,76,日豊本,上臼杵,
0,7,80,日豊本,日代,
0,7,81,日豊本,浅海井,
0,7,85,日豊本,佐伯,
0,7,86,日豊本,上岡,
0,7,90,日豊本,重岡,
0,7,91,日豊本,宗太郎,
0,7,92,日豊本,市棚,
0,7,93,日豊本,北川,
0,7,97,日豊本,延岡,
0,7,102,日豊本,門川,
0,7,103,日豊本,日向市,
0,7,107,日豊本,美々津,
0,7,108,日豊本,東都農,
0,7,110,日豊本,都農,
0,7,112,日豊本,高鍋,
0,7,113,日豊本,日向新富,
0,7,115,日豊本,佐土原,
0,7,117,日豊本,日向住吉,
0,7,119,日豊本,蓮ケ池,
0,7,120,日豊本,宮崎神宮,
0,7,122,日豊本,宮崎,
0,7,123,日豊本,南宮崎,
0,7,124,日豊本,加納,
0,7,125,日豊本,清武,
0,7,127,日豊本,日向沓掛,
0,7,128,日豊本,田野,
0,7,129,日豊本,青井岳,
0,7,130,日豊本,山之口,
0,7,134,日豊本,都城,
0,7,139,日豊本,北俣,
0,7,140,日豊本,大隅大川原,
0,7,144,日豊本,国分,
0,7,145,日豊本,隼人,
0,7,147,日豊本,加治木,
0,7,148,日豊本,錦江,
0,7,149,日豊本,帖佐,
0,7,150,日豊本,姶良,
0,7,151,日豊本,重富,
0,7,153,日豊本,竜ケ水,
0,9,2,北陸本,坂田,
0,9,3,北陸本,田村,
0,9,4,北陸本,長浜,
0,9,6,北陸本,虎姫,
0,9,7,北陸本,河毛,
0,9,8,北陸本,高月,
0,9,9,北陸本,木ノ本,
0,9,11,北陸本,余呉,
0,9,12,北陸本,近江塩津,
0,9,13,北陸本,新疋田,
0,9,15,北陸本,敦賀,
0,9,16,北陸本,南今庄,
0,9,17,北陸本,今庄,
0,9,18,北陸本,湯尾,
0,9,20,北陸本,南条,
0,9,21,北陸本,王子保,
0,9,22,北陸本,武生,
0,9,23,北陸本,鯖江,
0,9,25,北陸本,北鯖江,
0,9,26,北陸本,大土呂,
0,9,27,北陸本,越前花堂,
0,9,28,北陸本,福井,
0,9,30,北陸本,森田,
0,9,31,北陸本,春江,
0,9,32,北陸本,丸岡,
0,9,33,北陸本,芦原温泉,
0,9,35,北陸本,細呂木,
0,9,36,北陸本,牛ノ谷,
0,9,37,北陸本,大聖寺,
0,9,38,北陸本,加賀温泉,
0,9,40,北陸本,動橋,
0,9,41,北陸本,粟津,
0,9,43,北陸本,小松,
0,9,44,北陸本,明峰,
0,9,45,北陸本,能美根上,
